crashid,date,hour,day,city_section,highwayid,milepost,lat,lon,road_type,road_desc,street_name,isect_num,lane_quantity,crash_severity,volume,speed,weather1,weather2,precip,temp,wind,cloud,visibility,road_cond,light_cond
1710060,2016-10-17,15:00:00,MONDAY,Portland SE,1,301,45.519494,-122.665922,CN,STRGHT,NB EF MORRISN BR C3,9451,1,PDO,771.00,24.00,Possible Drizzle,CLR,0.003,57.39,3.29,0.83,9,DRY,DAY
1710494,2016-11-23,11:00:00,WEDNESDAY,Portland N,1,302.5,45.538731,-122.670036,MN,STRGHT,PACIFIC HY I-5,9432,6,PDO,1115.00,34.00,Light Rain,UNK,0.0259,46.07,4.32,1,9,UNK,DAY
1710590,2016-10-08,18:00:00,SATURDAY,Portland SE,1,301,45.514089,-122.667919,MN,STRGHT,MARQUAM BRIDGE,9452,6,PDO,938.00,50.50,Mostly Cloudy,CLR,0,66.07,0.82,0.73,9,DRY,DAY
1710644,2016-10-05,08:00:00,WEDNESDAY,Portland N,1,303.5,45.550206,-122.678753,MN,STRGHT,PACIFIC HY I-5,9430,8,PDO,784.00,60.00,Possible Drizzle,RAIN,0.007,53.55,3.75,1,9,WET,DAY
1710654,2016-10-19,16:00:00,WEDNESDAY,Portland N,1,304.5,45.563219,-122.678697,MN,STRGHT,PACIFIC HY I-5,9424,6,PDO,505.00,9.50,Overcast,CLR,0,59.91,4.03,0.96,9,WET,DAY
1710716,2016-10-22,03:00:00,SATURDAY,Portland N,1,307,45.599331,-122.684247,MN,STRGHT,PACIFIC HY I-5,609,6,PDO,167.00,30.00,Mostly Cloudy,CLR,0,51,0.16,0.82,9,WET,DARK
1710726,2016-10-22,14:00:00,SATURDAY,Portland N,1,308,45.616247,-122.676564,MN,BRIDGE,PACIFIC HY I-5,9456,6,PDO,1195.00,20.33,Clear,CLR,0,60.28,2.14,0,9,DRY,DAY
1710732,2016-10-19,19:00:00,WEDNESDAY,Portland NE,1,302,45.529325,-122.665367,MN,STRGHT,PACIFIC HY I-5,9436,6,PDO,930.00,47.50,Overcast,RAIN,0,55.95,2.92,1,9,WET,DLIT
1710780,2016-10-13,18:00:00,THURSDAY,Portland NE,1,301.5,45.523811,-122.665525,MN,STRGHT,PACIFIC HY I-5,9436,6,PDO,864.00,18.00,Light Rain,RAIN,0.0944,53.98,4.92,1,7,WET,DLIT
1711207,2016-10-31,17:00:00,MONDAY,Portland SW,1,300,45.501003,-122.673936,MN,STRGHT,SB EF MARQUAM BR,9496,2,INJ,873.00,11.50,Overcast,CLR,0,56.68,0.91,1,9,DRY,DAY
1711327,2016-10-29,11:00:00,SATURDAY,Portland N,1,303.5,45.549078,-122.678753,MN,STRGHT,PACIFIC HY I-5,9430,8,PDO,1070.00,60.50,Mostly Cloudy,CLR,0,55.77,4.92,0.85,9,DRY,DAY
1711399,2016-10-29,11:00:00,SATURDAY,Portland Bridges,1,300.5,45.507378,-122.670128,MN,BRIDGE,MARQUAM BRIDGE,9551,3,PDO,500.00,59.33,Mostly Cloudy,CLR,0,55.77,4.92,0.85,9,DRY,DAY
1711482,2016-10-31,05:00:00,MONDAY,Portland N,1,305.5,45.577225,-122.6775,CN,INTER,N LOMBARD ST,9418,1,PDO,621.00,62.67,Light Rain,RAIN,0.026,54.7,8.96,1,9,WET,DLIT
1711524,2016-10-26,07:00:00,WEDNESDAY,Portland N,1,307.5,45.605267,-122.682503,MN,STRGHT,PACIFIC HY I-5,9902,6,PDO,751.00,57.67,Light Rain,RAIN,0.0639,55.59,2.92,1,7,WET,DAY
1711761,2016-11-08,00:00:00,TUESDAY,Portland N,1,304,45.557564,-122.678697,MN,STRGHT,PACIFIC HY I-5,9425,6,PDO,184.00,57.50,Clear,CLR,0,55.32,6.03,0,9,DRY,DAY
1711873,2016-11-09,18:00:00,WEDNESDAY,Portland SE,1,301,45.518539,-122.665989,CN,BRIDGE,NB EF MORRISN BR C3,9503,1,PDO,44.00,47.00,Clear,CLD,0,59.01,0.36,0,9,DRY,DUSK
1712132,2016-11-02,07:00:00,WEDNESDAY,Portland Bridges,1,300.5,45.508219,-122.668672,MN,BRIDGE,MARQUAM BRIDGE,9453,8,PDO,183.00,27.67,Overcast,CLR,0.0008,52.9,0.91,1,9,DRY,DAY
1712214,2016-11-09,06:00:00,WEDNESDAY,Portland N,1,308,45.616508,-122.676411,MN,BRIDGE,PACIFIC HY I-5,9458,3,PDO,602.00,57.33,Possible Drizzle,RAIN,0.0062,53.98,2.92,1,5,WET,DARK
1712225,2016-11-09,17:00:00,WEDNESDAY,Portland Bridges,1,300.5,45.508219,-122.668672,MN,BRIDGE,MARQUAM BRIDGE,9551,3,PDO,337.00,35.00,Clear,CLR,0,60.82,0.59,0,9,DRY,DUSK
1712365,2016-11-05,09:00:00,SATURDAY,Portland N,1,305.5,45.569911,-122.679603,CN,INTER,N ROSA PARKS WY,9420,,PDO,1053.00,60.33,Possible Drizzle,RAIN,0.0044,55.77,2.01,1,8,WET,DAY
1712375,2016-11-04,11:00:00,FRIDAY,Portland NE,1,301.5,45.525956,-122.665436,MN,STRGHT,PACIFIC HY I-5,9448,6,PDO,881.00,26.50,Partly Cloudy,UNK,0,53.61,1.68,0.32,4,UNK,DAY
1712414,2016-11-04,02:00:00,FRIDAY,Portland NE,1,301.5,45.525222,-122.662197,CN,STRGHT,NB EXTO BANFIELD C1,305,2,PDO,99.00,57.00,Clear,CLR,0,51.01,0.66,0.2,6,DRY,DLIT
1712594,2016-11-11,17:00:00,FRIDAY,Portland Bridges,1,300.5,45.507753,-122.669481,MN,BRIDGE,MARQUAM BRIDGE,9551,3,PDO,330.00,56.00,Mostly Cloudy,CLR,0,61.53,1.28,0.61,9,DRY,DLIT
1712953,2016-11-15,17:00:00,TUESDAY,Portland N,1,302.5,45.535656,-122.667444,MN,STRGHT,PACIFIC HY I-5,9432,6,PDO,854.00,23.00,Mostly Cloudy,CLR,0.002,47.68,1.88,0.76,9,DRY,DUSK
1713128,2016-11-06,17:00:00,SUNDAY,Portland NE,1,302,45.528903,-122.665375,MN,STRGHT,PACIFIC HY I-5,9436,6,PDO,1108.00,49.50,Mostly Cloudy,CLR,0,57.96,0.58,0.75,9,DRY,DLIT
1713214,2016-11-06,00:00:00,SUNDAY,Portland NE,1,302,45.527781,-122.66535,MN,STRGHT,PACIFIC HY I-5,9436,4,PDO,352.00,57.50,Light Rain,CLR,0.0346,53.24,4.03,1,9,DRY,DAY
1713287,2016-11-14,11:00:00,MONDAY,Portland N,1,304,45.553875,-122.678344,CN,CURVE,PACIFIC HY I-5,9428,2,PDO,1059.00,46.00,Drizzle,CLR,0.0135,55.23,1.37,1,9,DRY,DAY
1713290,2016-11-26,17:00:00,SATURDAY,Portland N,1,302.5,45.536644,-122.668264,MN,STRGHT,PACIFIC HY I-5,9432,6,PDO,1160.00,40.00,Possible Drizzle,RAIN,0.0012,50.56,2.96,1,9,WET,DLIT
1713396,2016-11-25,19:00:00,FRIDAY,Portland SE,1,300.5,45.509206,-122.667119,MN,BRIDGE,PACIFIC HY I-5,9460,3,PDO,288.00,58.00,Overcast,CLR,0,50.2,0.91,1,9,WET,DLIT
1713517,2016-11-26,18:00:00,SATURDAY,Portland N,1,304.5,45.563069,-122.678692,MN,STRGHT,PACIFIC HY I-5,9424,6,PDO,951.00,48.50,Light Rain,RAIN,0.0305,47.87,4.92,1,6,WET,DUSK
1713660,2016-11-17,07:00:00,THURSDAY,Portland NE,1,302.5,45.534369,-122.665719,CN,INTER,NE WEIDLER ST,9434,,PDO,1528.00,45.00,Overcast,RAIN,0,45.88,2.92,1,9,WET,DAWN
1713806,2016-11-29,18:00:00,TUESDAY,Portland N,1,303.5,45.549219,-122.678753,MN,STRGHT,PACIFIC HY I-5,9430,8,PDO,658.00,44.50,Clear,UNK,0,45.42,0.57,0.17,9,UNK,DUSK
1713811,2016-11-16,16:00:00,WEDNESDAY,Portland SW,1,299.5,45.497369,-122.673486,MN,STRGHT,PACIFIC HY I-5,9493,8,PDO,821.00,19.33,Mostly Cloudy,UNK,0,50.37,4.03,0.75,9,UNK,DAY
1713943,2016-11-19,23:00:00,SATURDAY,Portland N,1,308,45.611331,-122.678675,CN,CURVE,NB EF JANTZN BCH C2,322,2,PDO,418.00,58.00,Overcast,RAIN,0,52,0.91,1,9,WET,DLIT
1713981,2016-12-10,00:00:00,SATURDAY,Portland N,1,307.5,45.604175,-122.685197,CN,CURVE,EB EXTO MARINE DR,9902,1,PDO,191.00,59.67,Possible Drizzle,CLR,0.0154,34.16,0.16,1,6,ICE,DAY
1714064,2016-11-19,14:00:00,SATURDAY,Portland SW,1,299.5,45.497647,-122.673478,MN,STRGHT,PACIFIC HY I-5,9493,8,PDO,1077.00,40.33,Overcast,RAIN,0,53.79,6.93,1,9,WET,DAY
1714115,2016-11-19,16:00:00,SATURDAY,Portland N,1,304,45.559053,-122.678675,MN,STRGHT,PACIFIC HY I-5,9425,6,PDO,1205.00,43.50,Possible Drizzle,RAIN,0.0037,52,6.03,1,9,WET,DUSK
1714118,2016-11-19,17:00:00,SATURDAY,Portland NE,1,301.5,45.523572,-122.665536,MN,STRGHT,PACIFIC HY I-5,9448,6,PDO,877.00,42.00,Possible Drizzle,RAIN,0.0066,50.91,4.92,1,9,WET,DLIT
1714176,2016-12-14,20:00:00,WEDNESDAY,Portland SW,1,300,45.4975,-122.673825,CN,INTER,SW HOOD AVE,9496,,PDO,371.00,17.00,Overcast,SNOW,0,28.61,8.05,1,8,ICE,DARK
1714463,2016-12-02,13:00:00,FRIDAY,Portland SE,1,300.5,45.509206,-122.667119,MN,BRIDGE,PACIFIC HY I-5,9460,3,PDO,399.00,56.33,Possible Drizzle,CLR,0.0038,44.62,1.55,1,9,DRY,DAY
1714569,2016-12-03,19:00:00,SATURDAY,Portland N,1,302.5,45.535656,-122.667444,MN,STRGHT,PACIFIC HY I-5,9432,6,PDO,1118.00,46.50,Overcast,RAIN,0.0005,47.77,2.47,1,9,WET,DLIT
1714813,2016-12-05,15:00:00,MONDAY,Portland NE,1,301.5,45.525014,-122.663575,CN,BRIDGE,NB EXTO BANFIELD C1,9436,2,PDO,933.00,51.00,Possible Light Sleet,CLR,0.0036,38.31,1.7,1,9,WET,DAY
1715140,2016-11-24,13:00:00,THURSDAY,Portland SW,1,299.5,45.497231,-122.673489,MN,STRGHT,PACIFIC HY I-5,9493,6,PDO,872.00,49.67,Rain,RAIN,0.2098,47.67,8.05,1,5,WET,DAY
1715280,2016-12-14,00:00:00,WEDNESDAY,Portland N,1,303,45.541661,-122.672147,CN,STRGHT,NB EX FREMONT BR C1,322,2,PDO,3278.00,60.50,Clear,SNOW,0,34.92,6.03,0,9,ICE,DAY
1715933,2016-12-30,16:00:00,FRIDAY,Portland NE,1,302,45.529956,-122.665356,MN,STRGHT,PACIFIC HY I-5,9435,6,PDO,835.00,19.00,Clear,CLR,0,43.71,1.9,0.11,9,DRY,DAY
1715939,2016-12-30,14:00:00,FRIDAY,Portland N,1,302.5,45.5397,-122.670836,MN,STRGHT,PACIFIC HY I-5,9432,6,PDO,1218.00,51.50,Mostly Cloudy,CLR,0,43.89,2.92,0.81,9,DRY,DAY
1716120,2016-12-28,23:00:00,WEDNESDAY,Portland N,1,303.5,45.549503,-122.678753,MN,STRGHT,PACIFIC HY I-5,9431,8,PDO,450.00,61.00,Overcast,CLR,0,40.17,0.91,0.89,8,ICE,DLIT
1716133,2016-12-23,16:00:00,FRIDAY,Portland N,1,304.5,45.561719,-122.678258,CN,STRGHT,NB EF MISSOURI C1,322,1,PDO,1023.00,20.00,Overcast,CLR,0,43.53,0.24,1,9,DRY,DAY
1716139,2016-12-23,18:00:00,FRIDAY,Portland N,1,308,45.613242,-122.679056,CN,INTER,NB EX JANTZN BCH C1,9457,,PDO,948.00,54.00,Mostly Cloudy,UNK,0,40.14,0.22,0.75,9,WET,DLIT
1716277,2016-12-13,18:00:00,TUESDAY,Portland Bridges,1,300.5,45.508686,-122.667861,MN,BRIDGE,MARQUAM BRIDGE,9452,3,PDO,483.00,52.33,Clear,CLR,0,35.29,8.05,0.07,9,DRY,DLIT
1716531,2016-12-14,17:00:00,WEDNESDAY,Portland N,1,307,45.584069,-122.675378,CN,INTER,N COLUMBIA BLVD,9414,,PDO,228.00,3.00,Foggy,SNOW,0,27.17,12.07,1,1,ICE,DLIT
