crashid,date,hour,day,city_section,highwayid,milepost,lat,lon,road_type,road_desc,street_name,isect_num,lane_quantity,vehicleid,partic_type,age,gender,vehicle_type,striking_vehicle,collision_type,crash_severity,injury_severity,vehicle_movement,vehicle_direction,volume,speed,weather1,weather2,precip,temp,wind,cloud,visibility,road_cond,light_cond,speeding,alcohol,drug
1714576,2016-12-03,17:00:00,SATURDAY,Portland SE,2,300.5,45.510889,-122.666731,MN,BRIDGE,PACIFIC HY I-5,9460,3,3234861,DRVR,0,9,UNKNOWN,f,REAR,PDO,NONE,STOP,N,1015.00,37.67,Drizzle,RAIN,0.0081,49.12,1.08,1,9,WET,DLIT,f,f,f
1714579,2016-12-03,17:00:00,SATURDAY,Portland NE,2,301.5,45.52675,-122.66525,MN,BRIDGE,PACIFIC HY I-5,9437,6,3234865,DRVR,0,9,PSNGR CAR,t,REAR,PDO,NONE,STRGHT,N,1259.00,35.50,Drizzle,RAIN,0.0081,49.12,1.08,1,9,WET,DUSK,f,f,f
1714579,2016-12-03,17:00:00,SATURDAY,Portland NE,2,301.5,45.52675,-122.66525,MN,BRIDGE,PACIFIC HY I-5,9437,6,3234866,DRVR,0,9,PSNGR CAR,f,REAR,PDO,NONE,STOP,N,1259.00,35.50,Drizzle,RAIN,0.0081,49.12,1.08,1,9,WET,DUSK,f,f,f
1661745,2016-03-04,15:00:00,FRIDAY,Portland SW,2,299,45.490192,-122.675033,MN,STRGHT,PACIFIC HY I-5,9480,6,3137268,DRVR,57,2,PSNGR CAR,f,REAR,INJ,NONE,STOP,N,1679.00,46.67,Overcast,RAIN,0,61.72,4.92,1,9,WET,DAY,f,f,f
1661745,2016-03-04,15:00:00,FRIDAY,Portland SW,2,299,45.490192,-122.675033,MN,STRGHT,PACIFIC HY I-5,9480,6,3137267,DRVR,62,2,PSNGR CAR,t,REAR,INJ,NONE,STRGHT,N,1679.00,46.67,Overcast,RAIN,0,61.72,4.92,1,9,WET,DAY,f,f,f
1661745,2016-03-04,15:00:00,FRIDAY,Portland SW,2,299,45.490192,-122.675033,MN,STRGHT,PACIFIC HY I-5,9480,6,3137268,PSNG,79,2,PSNGR CAR,f,REAR,INJ,INJC,STOP,N,1679.00,46.67,Overcast,RAIN,0,61.72,4.92,1,9,WET,DAY,f,f,f
1661745,2016-03-04,15:00:00,FRIDAY,Portland SW,2,299,45.490192,-122.675033,MN,STRGHT,PACIFIC HY I-5,9480,6,3137268,PSNG,64,2,PSNGR CAR,f,REAR,INJ,INJC,STOP,N,1679.00,46.67,Overcast,RAIN,0,61.72,4.92,1,9,WET,DAY,f,f,f
1694206,2016-03-07,11:00:00,MONDAY,Portland N,2,308,45.613322,-122.677925,MN,BRIDGE,PACIFIC HY I-5,9457,3,3198360,DRVR,0,9,PSNGR CAR,f,SS-O,PDO,NONE,STRGHT,N,1021.00,54.67,Mostly Cloudy,CLR,0,48.75,3.9,0.87,9,DRY,DAY,f,f,f
1716389,2016-12-11,13:00:00,SUNDAY,Portland N,2,308,45.612675,-122.678317,MN,INTER,PACIFIC HY I-5,9457,,3237897,DRVR,0,9,PSNGR CAR,t,TURN,PDO,NONE,STRGHT,N,1047.00,52.00,Possible Drizzle,CLR,0.0106,45.16,8.96,0.85,9,WET,DAY,f,f,f
1716389,2016-12-11,13:00:00,SUNDAY,Portland N,2,308,45.612675,-122.678317,MN,INTER,PACIFIC HY I-5,9457,,3237898,DRVR,0,9,PSNGR CAR,f,TURN,PDO,NONE,TURN-R,N,1047.00,52.00,Possible Drizzle,CLR,0.0106,45.16,8.96,0.85,9,WET,DAY,f,f,f
1694206,2016-03-07,11:00:00,MONDAY,Portland N,2,308,45.613322,-122.677925,MN,BRIDGE,PACIFIC HY I-5,9457,3,3198359,DRVR,0,9,TRUCK,t,SS-O,PDO,NONE,STRGHT,N,1021.00,54.67,Mostly Cloudy,CLR,0,48.75,3.9,0.87,9,DRY,DAY,f,f,f
1693572,2016-03-09,15:00:00,WEDNESDAY,Portland N,2,303,45.540244,-122.6711,MN,STRGHT,PACIFIC HY I-5,9433,5,3197235,DRVR,0,9,PSNGR CAR,f,SS-O,PDO,NONE,STRGHT,NW,1021.00,7.50,Light Rain,RAIN,0.066,49.48,3.37,1,4,WET,DAY,f,f,f
1716292,2016-12-13,16:00:00,TUESDAY,Portland SW,2,300,45.502731,-122.673258,MN,INTER,NB EF MACADAM AV C4,9492,,3237736,DRVR,0,9,SEMI TOW,f,TURN,PDO,NONE,STRGHT,N,692.00,20.00,Clear,CLR,0,37.95,8.96,0.03,9,DRY,DUSK,f,f,f
1716292,2016-12-13,16:00:00,TUESDAY,Portland SW,2,300,45.502731,-122.673258,MN,INTER,NB EF MACADAM AV C4,9492,,3237735,DRVR,0,9,PSNGR CAR,t,TURN,PDO,NONE,TURN-R,N,692.00,20.00,Clear,CLR,0,37.95,8.96,0.03,9,DRY,DUSK,f,f,f
1715667,2016-12-13,19:00:00,TUESDAY,Portland N,2,306.5,45.593083,-122.683039,MN,STRGHT,PACIFIC HY I-5,9412,6,3236699,DRVR,0,9,PSNGR CAR,t,REAR,PDO,NONE,STRGHT,N,556.00,58.67,Clear,CLR,0,35.08,6.05,0.13,9,DRY,DLIT,f,f,f
1715667,2016-12-13,19:00:00,TUESDAY,Portland N,2,306.5,45.593083,-122.683039,MN,STRGHT,PACIFIC HY I-5,9412,6,3236700,DRVR,0,9,PSNGR CAR,f,REAR,PDO,NONE,STOP,N,556.00,58.67,Clear,CLR,0,35.08,6.05,0.13,9,DRY,DLIT,f,f,f
1693572,2016-03-09,15:00:00,WEDNESDAY,Portland N,2,303,45.540244,-122.6711,MN,STRGHT,PACIFIC HY I-5,9433,5,3197234,DRVR,0,9,PSNGR CAR,t,SS-O,PDO,NONE,STRGHT,NW,1021.00,7.50,Light Rain,RAIN,0.066,49.48,3.37,1,4,WET,DAY,f,f,f
1690471,2016-03-10,08:00:00,THURSDAY,Portland SW,2,300,45.502869,-122.673319,MN,STRGHT,NB EF MACADAM AV C4,9492,2,3191838,DRVR,0,9,PSNGR CAR,f,SS-O,PDO,NONE,STRGHT,N,626.00,51.50,Possible Drizzle,RAIN,0.0044,50.91,8.96,0.79,9,WET,DAWN,f,f,f
1690471,2016-03-10,08:00:00,THURSDAY,Portland SW,2,300,45.502869,-122.673319,MN,STRGHT,NB EF MACADAM AV C4,9492,2,3191837,DRVR,0,9,PSNGR CAR,t,SS-O,PDO,NONE,STRGHT,N,626.00,51.50,Possible Drizzle,RAIN,0.0044,50.91,8.96,0.79,9,WET,DAWN,f,f,f
1692902,2016-03-13,13:00:00,SUNDAY,Portland N,2,307.5,45.608347,-122.68085,MN,BRIDGE,PACIFIC HY I-5,9456,8,3196017,DRVR,0,9,PSNGR CAR,f,REAR,PDO,NONE,STRGHT,N,360.00,66.00,Light Rain,CLD,0.0264,50.01,12.07,0.86,9,WET,DAY,f,f,f
1716583,2016-12-16,13:00:00,FRIDAY,Portland N,2,306.5,45.592317,-122.6827,MN,STRGHT,PACIFIC HY I-5,9412,6,3238221,DRVR,0,9,PSNGR CAR,t,REAR,PDO,NONE,STRGHT,N,863.00,57.67,Clear,CLD,0.0016,35.99,1.43,0.12,9,WET,DAY,f,f,f
1716583,2016-12-16,13:00:00,FRIDAY,Portland N,2,306.5,45.592317,-122.6827,MN,STRGHT,PACIFIC HY I-5,9412,6,3238222,DRVR,0,9,PSNGR CAR,f,REAR,PDO,NONE,STRGHT,N,863.00,57.67,Clear,CLD,0.0016,35.99,1.43,0.12,9,WET,DAY,f,f,f
1692902,2016-03-13,13:00:00,SUNDAY,Portland N,2,307.5,45.608347,-122.68085,MN,BRIDGE,PACIFIC HY I-5,9456,8,3196016,DRVR,0,9,PSNGR CAR,t,REAR,PDO,NONE,STRGHT,N,360.00,66.00,Light Rain,CLD,0.0264,50.01,12.07,0.86,9,WET,DAY,f,f,f
1662618,2016-03-16,00:00:00,WEDNESDAY,Portland N,2,308,45.616969,-122.675781,MN,BRIDGE,PACIFIC HY I-5,9457,6,3138869,DRVR,57,2,PSNGR CAR,t,REAR,INJ,INJC,STRGHT,N,204.00,58.67,Overcast,CLR,0,45.52,0.4,1,8,DRY,DAY,f,f,f
1683468,2016-12-20,14:00:00,TUESDAY,Portland SW,2,299.5,45.499692,-122.673039,MN,STRGHT,PACIFIC HY I-5,9492,4,3178744,DRVR,31,1,PSNGR CAR,t,REAR,INJ,NONE,STRGHT,N,1221.00,22.67,Overcast,CLR,0,51.27,0.91,0.9,9,DRY,DAY,f,f,f
1683468,2016-12-20,14:00:00,TUESDAY,Portland SW,2,299.5,45.499692,-122.673039,MN,STRGHT,PACIFIC HY I-5,9492,4,3178745,PSNG,17,2,PSNGR CAR,f,REAR,INJ,INJC,STRGHT,N,1221.00,22.67,Overcast,CLR,0,51.27,0.91,0.9,9,DRY,DAY,f,f,f
1683468,2016-12-20,14:00:00,TUESDAY,Portland SW,2,299.5,45.499692,-122.673039,MN,STRGHT,PACIFIC HY I-5,9492,4,3178745,DRVR,21,1,PSNGR CAR,f,REAR,INJ,INJC,STRGHT,N,1221.00,22.67,Overcast,CLR,0,51.27,0.91,0.9,9,DRY,DAY,f,f,f
1683729,2016-12-22,00:00:00,THURSDAY,Portland N,2,307.5,45.605822,-122.682067,MN,BRIDGE,PACIFIC HY I-5,9101,8,3179246,DRVR,59,2,PSNGR CAR,t,REAR,INJ,NONE,STRGHT,N,22.00,70.00,Mostly Cloudy,CLR,0,32.92,2.01,0.81,4,DRY,DAY,f,f,f
1683729,2016-12-22,00:00:00,THURSDAY,Portland N,2,307.5,45.605822,-122.682067,MN,BRIDGE,PACIFIC HY I-5,9101,8,3179247,DRVR,42,1,PSNGR CAR,f,REAR,INJ,NONE,STRGHT,N,22.00,70.00,Mostly Cloudy,CLR,0,32.92,2.01,0.81,4,DRY,DAY,f,f,f
1683729,2016-12-22,00:00:00,THURSDAY,Portland N,2,307.5,45.605822,-122.682067,MN,BRIDGE,PACIFIC HY I-5,9101,8,3179248,DRVR,67,1,PSNGR CAR,f,REAR,INJ,INJC,STRGHT,N,22.00,70.00,Mostly Cloudy,CLR,0,32.92,2.01,0.81,4,DRY,DAY,f,f,f
1662618,2016-03-16,00:00:00,WEDNESDAY,Portland N,2,308,45.616969,-122.675781,MN,BRIDGE,PACIFIC HY I-5,9457,6,3138871,DRVR,37,2,PSNGR CAR,f,REAR,INJ,INJC,STOP,N,204.00,58.67,Overcast,CLR,0,45.52,0.4,1,8,DRY,DAY,f,f,f
1662618,2016-03-16,00:00:00,WEDNESDAY,Portland N,2,308,45.616969,-122.675781,MN,BRIDGE,PACIFIC HY I-5,9457,6,3138870,DRVR,47,1,PSNGR CAR,f,REAR,INJ,NONE,STOP,N,204.00,58.67,Overcast,CLR,0,45.52,0.4,1,8,DRY,DAY,f,f,f
1699060,2016-03-17,17:00:00,THURSDAY,Portland N,2,304,45.558053,-122.678464,MN,STRGHT,PACIFIC HY I-5,9427,4,3206808,DRVR,0,9,PSNGR CAR,f,SS-O,PDO,NONE,STRGHT,N,1017.00,44.67,Clear,CLR,0,57.76,8.06,0.01,9,DRY,DAY,f,f,f
1699060,2016-03-17,17:00:00,THURSDAY,Portland N,2,304,45.558053,-122.678464,MN,STRGHT,PACIFIC HY I-5,9427,4,3206807,DRVR,0,9,PSNGR CAR,t,SS-O,PDO,NONE,STRGHT,N,1017.00,44.67,Clear,CLR,0,57.76,8.06,0.01,9,DRY,DAY,f,f,f
1700338,2016-03-18,16:00:00,FRIDAY,Portland N,2,303.5,45.550786,-122.678539,MN,STRGHT,PACIFIC HY I-5,9428,8,3209101,DRVR,0,9,PSNGR CAR,t,REAR,PDO,NONE,STRGHT,N,711.00,16.50,Clear,CLR,0,58.11,5.96,0,9,DRY,DAY,f,f,f
1700338,2016-03-18,16:00:00,FRIDAY,Portland N,2,303.5,45.550786,-122.678539,MN,STRGHT,PACIFIC HY I-5,9428,8,3209102,DRVR,0,9,PSNGR CAR,f,REAR,PDO,NONE,STOP,N,711.00,16.50,Clear,CLR,0,58.11,5.96,0,9,DRY,DAY,f,f,f
1699377,2016-03-19,00:00:00,SATURDAY,Portland NE,2,302,45.529961,-122.665169,MN,STRGHT,PACIFIC HY I-5,9437,6,3207374,DRVR,0,9,PSNGR CAR,t,REAR,PDO,NONE,STRGHT,N,417.00,57.50,Mostly Cloudy,CLR,0,53.1,8.05,0.6,9,DRY,DAY,f,f,f
1699377,2016-03-19,00:00:00,SATURDAY,Portland NE,2,302,45.529961,-122.665169,MN,STRGHT,PACIFIC HY I-5,9437,6,3207375,DRVR,0,9,PSNGR CAR,f,REAR,PDO,NONE,STRGHT,N,417.00,57.50,Mostly Cloudy,CLR,0,53.1,8.05,0.6,9,DRY,DAY,f,f,f
1662795,2016-03-25,13:00:00,FRIDAY,Portland N,2,307.5,45.605392,-122.682203,MN,STRGHT,PACIFIC HY I-5,9101,6,3139223,DRVR,21,1,PSNGR CAR,t,REAR,INJ,NONE,STRGHT,N,321.00,70.00,Overcast,CLR,0.0004,52,1.2,0.88,9,DRY,DAY,f,f,f
1683787,2016-12-29,13:00:00,THURSDAY,Portland N,2,302.5,45.539236,-122.670233,MN,STRGHT,PACIFIC HY I-5,9442,4,3179366,DRVR,21,2,PSNGR CAR,f,REAR,INJ,INJB,STRGHT,NW,17773.00,57.50,Mostly Cloudy,CLR,0,40.82,2.92,0.8,8,DRY,DAY,f,f,f
1683787,2016-12-29,13:00:00,THURSDAY,Portland N,2,302.5,45.539236,-122.670233,MN,STRGHT,PACIFIC HY I-5,9442,4,3179365,DRVR,0,1,TRUCK,t,REAR,INJ,NONE,STRGHT,NW,17773.00,57.50,Mostly Cloudy,CLR,0,40.82,2.92,0.8,8,DRY,DAY,f,f,f
1662795,2016-03-25,13:00:00,FRIDAY,Portland N,2,307.5,45.605392,-122.682203,MN,STRGHT,PACIFIC HY I-5,9101,6,3139224,DRVR,33,2,PSNGR CAR,f,REAR,INJ,INJC,STOP,N,321.00,70.00,Overcast,CLR,0.0004,52,1.2,0.88,9,DRY,DAY,f,f,f
1662795,2016-03-25,13:00:00,FRIDAY,Portland N,2,307.5,45.605392,-122.682203,MN,STRGHT,PACIFIC HY I-5,9101,6,3139225,DRVR,66,2,PSNGR CAR,f,REAR,INJ,NONE,STOP,N,321.00,70.00,Overcast,CLR,0.0004,52,1.2,0.88,9,DRY,DAY,f,f,f
1663448,2016-03-31,10:00:00,THURSDAY,Portland N,2,305,45.572814,-122.678575,MN,STRGHT,PACIFIC HY I-5,9419,8,3140442,DRVR,0,9,TRUCK,t,SS-O,INJ,NONE,STRGHT,N,1354.00,25.33,Clear,UNK,0,56.31,0.81,0.06,9,UNK,DAY,f,f,f
1663448,2016-03-31,10:00:00,THURSDAY,Portland N,2,305,45.572814,-122.678575,MN,STRGHT,PACIFIC HY I-5,9419,8,3140443,DRVR,60,1,PSNGR CAR,f,SS-O,INJ,INJC,STRGHT,N,1354.00,25.33,Clear,UNK,0,56.31,0.81,0.06,9,UNK,DAY,f,f,f
1680020,2016-03-31,15:00:00,THURSDAY,Portland N,2,303.5,45.548694,-122.678528,MN,STRGHT,PACIFIC HY I-5,9431,8,3172005,DRVR,57,1,PSNGR CAR,f,REAR,INJ,NONE,STOP,NW,646.00,14.50,Clear,CLR,0,72.69,2.22,0.2,9,DRY,DAY,f,f,f
1680020,2016-03-31,15:00:00,THURSDAY,Portland N,2,303.5,45.548694,-122.678528,MN,STRGHT,PACIFIC HY I-5,9431,8,3172004,DRVR,30,1,PSNGR CAR,t,REAR,INJ,INJC,STRGHT,NW,646.00,14.50,Clear,CLR,0,72.69,2.22,0.2,9,DRY,DAY,f,f,f
1663819,2016-04-05,17:00:00,TUESDAY,Portland N,2,304,45.556194,-122.678483,MN,STRGHT,PACIFIC HY I-5,9427,6,3141167,DRVR,60,1,PSNGR CAR,t,REAR,INJ,NONE,STRGHT,N,935.00,39.33,Clear,CLR,0,60.1,2.92,0.06,9,DRY,DAY,f,f,f
1663819,2016-04-05,17:00:00,TUESDAY,Portland N,2,304,45.556194,-122.678483,MN,STRGHT,PACIFIC HY I-5,9427,6,3141168,DRVR,56,1,PSNGR CAR,f,REAR,INJ,INJC,STOP,N,935.00,39.33,Clear,CLR,0,60.1,2.92,0.06,9,DRY,DAY,f,f,f
1663819,2016-04-05,17:00:00,TUESDAY,Portland N,2,304,45.556194,-122.678483,MN,STRGHT,PACIFIC HY I-5,9427,6,3141170,DRVR,33,2,PSNGR CAR,f,REAR,INJ,INJC,STOP,N,935.00,39.33,Clear,CLR,0,60.1,2.92,0.06,9,DRY,DAY,f,f,f
1663819,2016-04-05,17:00:00,TUESDAY,Portland N,2,304,45.556194,-122.678483,MN,STRGHT,PACIFIC HY I-5,9427,6,3141169,DRVR,43,1,PSNGR CAR,f,REAR,INJ,NONE,STOP,N,935.00,39.33,Clear,CLR,0,60.1,2.92,0.06,9,DRY,DAY,f,f,f
1701190,2016-04-06,18:00:00,WEDNESDAY,Portland NE,2,302,45.533183,-122.665608,MN,STRGHT,PACIFIC HY I-5,9434,4,3210687,DRVR,0,9,PSNGR CAR,f,SS-O,PDO,NONE,STRGHT,NW,1272.00,43.50,Clear,UNK,0,73.23,2.47,0.06,9,DRY,DAY,f,f,f
1701190,2016-04-06,18:00:00,WEDNESDAY,Portland NE,2,302,45.533183,-122.665608,MN,STRGHT,PACIFIC HY I-5,9434,4,3210686,DRVR,0,9,PSNGR CAR,t,SS-O,PDO,NONE,STRGHT,NW,1272.00,43.50,Clear,UNK,0,73.23,2.47,0.06,9,DRY,DAY,f,f,f
1664518,2016-04-09,17:00:00,SATURDAY,Portland N,2,305.5,45.576964,-122.678503,MN,STRGHT,PACIFIC HY I-5,9416,5,3142504,DRVR,30,1,PSNGR CAR,f,REAR,INJ,NONE,STOP,N,1087.00,29.33,Clear,CLR,0,66.69,1.04,0.01,9,DRY,DAY,f,f,f
1664518,2016-04-09,17:00:00,SATURDAY,Portland N,2,305.5,45.576964,-122.678503,MN,STRGHT,PACIFIC HY I-5,9416,5,3142505,DRVR,45,1,PSNGR CAR,f,REAR,INJ,NONE,STOP,N,1087.00,29.33,Clear,CLR,0,66.69,1.04,0.01,9,DRY,DAY,f,f,f
1664518,2016-04-09,17:00:00,SATURDAY,Portland N,2,305.5,45.576964,-122.678503,MN,STRGHT,PACIFIC HY I-5,9416,5,3142503,DRVR,36,2,PSNGR CAR,f,REAR,INJ,NONE,STOP,N,1087.00,29.33,Clear,CLR,0,66.69,1.04,0.01,9,DRY,DAY,f,f,f
1664518,2016-04-09,17:00:00,SATURDAY,Portland N,2,305.5,45.576964,-122.678503,MN,STRGHT,PACIFIC HY I-5,9416,5,3142502,PSNG,25,1,PSNGR CAR,f,REAR,INJ,INJB,STOP,N,1087.00,29.33,Clear,CLR,0,66.69,1.04,0.01,9,DRY,DAY,f,f,f
1664518,2016-04-09,17:00:00,SATURDAY,Portland N,2,305.5,45.576964,-122.678503,MN,STRGHT,PACIFIC HY I-5,9416,5,3142502,DRVR,21,2,PSNGR CAR,f,REAR,INJ,INJC,STOP,N,1087.00,29.33,Clear,CLR,0,66.69,1.04,0.01,9,DRY,DAY,f,f,f
1664518,2016-04-09,17:00:00,SATURDAY,Portland N,2,305.5,45.576964,-122.678503,MN,STRGHT,PACIFIC HY I-5,9416,5,3142501,DRVR,20,2,PSNGR CAR,f,REAR,INJ,INJC,STOP,N,1087.00,29.33,Clear,CLR,0,66.69,1.04,0.01,9,DRY,DAY,f,f,f
1664518,2016-04-09,17:00:00,SATURDAY,Portland N,2,305.5,45.576964,-122.678503,MN,STRGHT,PACIFIC HY I-5,9416,5,3142500,DRVR,0,1,PSNGR CAR,t,REAR,INJ,NONE,STRGHT,N,1087.00,29.33,Clear,CLR,0,66.69,1.04,0.01,9,DRY,DAY,f,f,f
1701368,2016-04-11,13:00:00,MONDAY,Portland N,2,302.5,45.535628,-122.667208,MN,STRGHT,PACIFIC HY I-5,9433,4,3211019,DRVR,0,9,PSNGR CAR,t,REAR,PDO,NONE,STRGHT,NW,614.00,43.00,Overcast,CLR,0,56.31,1.42,1,9,DRY,DAY,f,f,f
1701368,2016-04-11,13:00:00,MONDAY,Portland N,2,302.5,45.535628,-122.667208,MN,STRGHT,PACIFIC HY I-5,9433,4,3211020,DRVR,0,9,PSNGR CAR,f,REAR,PDO,NONE,STRGHT,NW,614.00,43.00,Overcast,CLR,0,56.31,1.42,1,9,DRY,DAY,f,f,f
1666323,2016-04-18,15:00:00,MONDAY,Portland SW,2,300,45.506231,-122.672286,MN,BRIDGE,MARQUAM BRIDGE,9550,2,3145935,DRVR,53,1,SEMI TOW,t,REAR,INJ,NONE,STRGHT,E,914.00,40.00,Clear,CLR,0,86.04,8.96,0,9,DRY,DAY,f,f,f
1666323,2016-04-18,15:00:00,MONDAY,Portland SW,2,300,45.506231,-122.672286,MN,BRIDGE,MARQUAM BRIDGE,9550,2,3145936,DRVR,34,1,PSNGR CAR,f,REAR,INJ,INJC,STOP,E,914.00,40.00,Clear,CLR,0,86.04,8.96,0,9,DRY,DAY,f,f,f
1702057,2016-04-20,18:00:00,WEDNESDAY,Portland N,2,305,45.570683,-122.678553,MN,STRGHT,PACIFIC HY I-5,9419,6,3212279,DRVR,0,9,PSNGR CAR,f,REAR,PDO,NONE,STRGHT,N,871.00,53.67,Clear,CLR,0,75.02,8.05,0.31,9,DRY,DAY,f,f,f
1702057,2016-04-20,18:00:00,WEDNESDAY,Portland N,2,305,45.570683,-122.678553,MN,STRGHT,PACIFIC HY I-5,9419,6,3212278,DRVR,0,9,SEMI TOW,t,REAR,PDO,NONE,STRGHT,N,871.00,53.67,Clear,CLR,0,75.02,8.05,0.31,9,DRY,DAY,f,f,f
1666193,2016-04-21,02:00:00,THURSDAY,Portland N,2,304,45.559386,-122.678439,MN,STRGHT,PACIFIC HY I-5,9427,6,3145688,,,,PSNGR CAR,f,REAR,INJ,,PRKD-P,N,177.00,29.33,Clear,CLR,0,58.47,2.01,0.2,9,DRY,DARK,f,f,f
1666193,2016-04-21,02:00:00,THURSDAY,Portland N,2,304,45.559386,-122.678439,MN,STRGHT,PACIFIC HY I-5,9427,6,3145687,DRVR,30,1,PSNGR CAR,t,REAR,INJ,INJB,STRGHT,N,177.00,29.33,Clear,CLR,0,58.47,2.01,0.2,9,DRY,DARK,f,f,f
1702532,2016-04-25,18:00:00,MONDAY,Portland NE,2,302,45.528008,-122.665217,MN,STRGHT,PACIFIC HY I-5,9437,4,3213127,DRVR,0,9,PSNGR CAR,f,REAR,PDO,NONE,STOP,N,1112.00,54.00,Partly Cloudy,CLR,0,58.66,6.03,0.45,9,DRY,DAY,f,f,f
1702532,2016-04-25,18:00:00,MONDAY,Portland NE,2,302,45.528008,-122.665217,MN,STRGHT,PACIFIC HY I-5,9437,4,3213126,DRVR,0,9,PSNGR CAR,t,REAR,PDO,NONE,STRGHT,N,1112.00,54.00,Partly Cloudy,CLR,0,58.66,6.03,0.45,9,DRY,DAY,f,f,f
1666230,2016-04-26,15:00:00,TUESDAY,Portland N,2,306,45.585994,-122.679975,MN,STRGHT,PACIFIC HY I-5,9414,4,3145759,DRVR,53,1,PSNGR CAR,f,REAR,INJ,INJC,STOP,N,880.00,63.00,Partly Cloudy,CLR,0,60.1,2.01,0.35,9,WET,DAY,f,f,f
1666230,2016-04-26,15:00:00,TUESDAY,Portland N,2,306,45.585994,-122.679975,MN,STRGHT,PACIFIC HY I-5,9414,4,3145758,DRVR,0,1,UNKNOWN,t,REAR,INJ,NONE,STRGHT,N,880.00,63.00,Partly Cloudy,CLR,0,60.1,2.01,0.35,9,WET,DAY,f,f,f
1666230,2016-04-26,15:00:00,TUESDAY,Portland N,2,306,45.585994,-122.679975,MN,STRGHT,PACIFIC HY I-5,9414,4,3145760,DRVR,0,9,UNKNOWN,f,REAR,INJ,NONE,STOP,N,880.00,63.00,Partly Cloudy,CLR,0,60.1,2.01,0.35,9,WET,DAY,f,f,f
1702704,2016-04-27,21:00:00,WEDNESDAY,Portland N,2,305,45.569683,-122.678528,MN,STRGHT,PACIFIC HY I-5,9422,6,3213441,DRVR,0,9,PSNGR CAR,f,REAR,PDO,NONE,STRGHT,N,412.00,61.00,Partly Cloudy,UNK,0,52.5,0.91,0.37,9,UNK,DARK,f,f,f
1702704,2016-04-27,21:00:00,WEDNESDAY,Portland N,2,305,45.569683,-122.678528,MN,STRGHT,PACIFIC HY I-5,9422,6,3213440,DRVR,0,9,UNKNOWN,t,REAR,PDO,NONE,STRGHT,N,412.00,61.00,Partly Cloudy,UNK,0,52.5,0.91,0.37,9,UNK,DARK,f,f,f
1684752,2016-05-05,14:00:00,THURSDAY,Portland SW,2,299,45.491831,-122.673956,MN,STRGHT,PACIFIC HY I-5,9480,6,3181276,DRVR,21,1,PSNGR CAR,t,REAR,INJ,NONE,STRGHT,N,1627.00,42.67,Mostly Cloudy,CLR,0,64.59,1.65,0.81,9,DRY,DAY,f,f,f
1684752,2016-05-05,14:00:00,THURSDAY,Portland SW,2,299,45.491831,-122.673956,MN,STRGHT,PACIFIC HY I-5,9480,6,3181277,DRVR,22,2,PSNGR CAR,f,REAR,INJ,INJC,STOP,N,1627.00,42.67,Mostly Cloudy,CLR,0,64.59,1.65,0.81,9,DRY,DAY,f,f,f
1667373,2016-05-06,18:00:00,FRIDAY,Portland N,2,303.5,45.545803,-122.677428,MN,STRGHT,PACIFIC HY I-5,9431,8,3147933,PSNG,62,1,PSNGR CAR,t,SS-O,INJ,INJC,STRGHT,NW,1268.00,55.33,Clear,CLR,0,79.34,4.56,0,9,DRY,DAY,f,f,f
1667373,2016-05-06,18:00:00,FRIDAY,Portland N,2,303.5,45.545803,-122.677428,MN,STRGHT,PACIFIC HY I-5,9431,8,3147933,DRVR,62,2,PSNGR CAR,t,SS-O,INJ,NONE,STRGHT,NW,1268.00,55.33,Clear,CLR,0,79.34,4.56,0,9,DRY,DAY,f,f,f
1667373,2016-05-06,18:00:00,FRIDAY,Portland N,2,303.5,45.545803,-122.677428,MN,STRGHT,PACIFIC HY I-5,9431,8,3147934,DRVR,26,1,TRUCK,f,SS-O,INJ,NONE,STRGHT,NW,1268.00,55.33,Clear,CLR,0,79.34,4.56,0,9,DRY,DAY,f,f,f
1667766,2016-05-09,17:00:00,MONDAY,Portland NE,2,302,45.532525,-122.665386,MN,STRGHT,PACIFIC HY I-5,9434,6,3148664,DRVR,29,2,PSNGR CAR,f,REAR,INJ,NONE,STOP,NW,737.00,16.00,Clear,CLR,0,67.11,3.19,0.1,9,DRY,DAY,f,f,f
1667766,2016-05-09,17:00:00,MONDAY,Portland NE,2,302,45.532525,-122.665386,MN,STRGHT,PACIFIC HY I-5,9434,6,3148665,PSNG,46,1,PSNGR CAR,f,REAR,INJ,INJC,STOP,NW,737.00,16.00,Clear,CLR,0,67.11,3.19,0.1,9,DRY,DAY,f,f,f
1667766,2016-05-09,17:00:00,MONDAY,Portland NE,2,302,45.532525,-122.665386,MN,STRGHT,PACIFIC HY I-5,9434,6,3148665,DRVR,47,2,PSNGR CAR,f,REAR,INJ,NONE,STOP,NW,737.00,16.00,Clear,CLR,0,67.11,3.19,0.1,9,DRY,DAY,f,f,f
1667766,2016-05-09,17:00:00,MONDAY,Portland NE,2,302,45.532525,-122.665386,MN,STRGHT,PACIFIC HY I-5,9434,6,3148666,DRVR,0,1,PSNGR CAR,f,REAR,INJ,NONE,STOP,NW,737.00,16.00,Clear,CLR,0,67.11,3.19,0.1,9,DRY,DAY,f,f,f
