crashid,date,hour,day,city_section,highwayid,compass,milepost,lat,lon,road_type,road_char,street_name,isect_num,isect_name,lane_quantity,vehicle_id,partic_type,age,gender,vehicle_type,striking_vehicle,collision_type,crash_severity,injury_severity,vehicle_movement,vehicle_direction,weather,road_cond,light_cond,speeding,alcohol,drug
1680317,2016-10-25,7:00:00,TUESDAY,Portland N,1,N,304.12,45.558158,-122.678689,MN,STRGHT,PACIFIC HY I-5,9425,SB EF MINNESOTA C3,4,3172618,DRVR,55,1,PSNGR CAR,0,REAR,INJ,NONE,STOP,S,CLR,WET,DARK,0,0,0
1680317,2016-10-25,7:00:00,TUESDAY,Portland N,1,N,304.12,45.558158,-122.678689,MN,STRGHT,PACIFIC HY I-5,9425,SB EF MINNESOTA C3,4,3172618,PSNG,52,2,PSNGR CAR,0,REAR,INJ,INJC,STOP,S,CLR,WET,DARK,0,0,0
1680334,2016-10-25,10:00:00,TUESDAY,Portland NE,2,S,302.08,45.531456,-122.665194,MN,STRGHT,PACIFIC HY I-5,9434,NB EX WEIDLER C1,6,3172653,DRVR,22,2,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,N,CLR,DRY,DAY,0,0,0
1680334,2016-10-25,10:00:00,TUESDAY,Portland NE,2,S,302.08,45.531456,-122.665194,MN,STRGHT,PACIFIC HY I-5,9434,NB EX WEIDLER C1,6,3172653,PSNG,3,1,PSNGR CAR,1,REAR,INJ,NO<5,STRGHT,N,CLR,DRY,DAY,0,0,0
1680334,2016-10-25,10:00:00,TUESDAY,Portland NE,2,S,302.08,45.531456,-122.665194,MN,STRGHT,PACIFIC HY I-5,9434,NB EX WEIDLER C1,6,3172654,DRVR,27,2,PSNGR CAR,0,REAR,INJ,INJC,STOP,N,CLR,DRY,DAY,0,0,0
1680378,2016-10-25,22:00:00,TUESDAY,Portland Bridges,1,NE,300.36,45.507844,-122.669319,MN,BRIDGE,MARQUAM BRIDGE,9452,SB EX MARQUAM BR,3,3172744,DRVR,23,1,PSNGR CAR,1,REAR,INJ,INJA,STRGHT,NE,CLD,DRY,DLIT,0,0,0
1680378,2016-10-25,22:00:00,TUESDAY,Portland Bridges,1,NE,300.36,45.507844,-122.669319,MN,BRIDGE,MARQUAM BRIDGE,9452,SB EX MARQUAM BR,3,3172745,,,,PSNGR CAR,0,REAR,INJ,,PRKD-I,NE,CLD,DRY,DLIT,0,0,0
1682132,2016-10-28,17:00:00,FRIDAY,Portland SE,2,SE,300.64,45.510889,-122.666731,MN,BRIDGE,SB EX MARQUAM BR,302,PACIFIC HY I-5,4,3176138,DRVR,23,1,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,NW,CLR,DRY,DAY,0,0,0
1682132,2016-10-28,17:00:00,FRIDAY,Portland SE,2,SE,300.64,45.510889,-122.666731,MN,BRIDGE,SB EX MARQUAM BR,302,PACIFIC HY I-5,4,3176139,DRVR,23,2,PSNGR CAR,0,REAR,INJ,INJC,STOP,NW,CLR,DRY,DAY,0,0,0
1682132,2016-10-28,17:00:00,FRIDAY,Portland SE,2,SE,300.64,45.510889,-122.666731,MN,BRIDGE,SB EX MARQUAM BR,302,PACIFIC HY I-5,4,3176140,DRVR,23,2,PSNGR CAR,0,REAR,INJ,NONE,STOP,NW,CLR,DRY,DAY,0,0,0
1682063,2016-10-29,0:00:00,SATURDAY,Portland N,1,N,308.02,45.613367,-122.678267,MN,BRIDGE,PACIFIC HY I-5,9458,SB EX JANTZN BCH C4,3,3176012,DRVR,50,1,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,S,UNK,UNK,DAY,0,0,0
1682063,2016-10-29,0:00:00,SATURDAY,Portland N,1,N,308.02,45.613367,-122.678267,MN,BRIDGE,PACIFIC HY I-5,9458,SB EX JANTZN BCH C4,3,3176013,DRVR,45,2,PSNGR CAR,0,REAR,INJ,INJC,STOP,S,UNK,UNK,DAY,0,0,0
1682094,2016-10-29,13:00:00,SATURDAY,Portland N,2,N,308.01,45.613194,-122.678003,MN,BRIDGE,PACIFIC HY I-5,9457,NB EF JANTZN BCH C2,3,3176067,DRVR,49,2,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,N,CLR,DRY,DAY,0,0,0
1682094,2016-10-29,13:00:00,SATURDAY,Portland N,2,N,308.01,45.613194,-122.678003,MN,BRIDGE,PACIFIC HY I-5,9457,NB EF JANTZN BCH C2,3,3176068,DRVR,28,2,PSNGR CAR,0,REAR,INJ,INJC,STOP,N,CLR,DRY,DAY,0,0,0
1682094,2016-10-29,13:00:00,SATURDAY,Portland N,2,N,308.01,45.613194,-122.678003,MN,BRIDGE,PACIFIC HY I-5,9457,NB EF JANTZN BCH C2,3,3176068,PSNG,20,2,PSNGR CAR,0,REAR,INJ,INJC,STOP,N,CLR,DRY,DAY,0,0,0
1681735,2016-10-31,14:00:00,MONDAY,Portland N,1,SE,302.47,45.536894,-122.668469,MN,STRGHT,PACIFIC HY I-5,9432,SB EX VANCOUVER C3,6,3175385,DRVR,27,1,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,SE,UNK,UNK,DAY,0,0,0
1681735,2016-10-31,14:00:00,MONDAY,Portland N,1,SE,302.47,45.536894,-122.668469,MN,STRGHT,PACIFIC HY I-5,9432,SB EX VANCOUVER C3,6,3175386,DRVR,49,1,PSNGR CAR,0,REAR,INJ,INJC,STOP,SE,UNK,UNK,DAY,0,0,0
1681723,2016-10-31,15:00:00,MONDAY,Portland N,2,S,306.67,45.594489,-122.683664,MN,STRGHT,PACIFIC HY I-5,9901,EXTO MLK/MARINE C1,6,3175360,DRVR,0,1,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,N,CLR,DRY,DAY,0,0,0
1681723,2016-10-31,15:00:00,MONDAY,Portland N,2,S,306.67,45.594489,-122.683664,MN,STRGHT,PACIFIC HY I-5,9901,EXTO MLK/MARINE C1,6,3175361,DRVR,28,1,PSNGR CAR,0,REAR,INJ,INJC,STOP,N,CLR,DRY,DAY,0,0,0
1681723,2016-10-31,15:00:00,MONDAY,Portland N,2,S,306.67,45.594489,-122.683664,MN,STRGHT,PACIFIC HY I-5,9901,EXTO MLK/MARINE C1,6,3175362,DRVR,32,2,PSNGR CAR,0,REAR,INJ,NONE,STOP,N,CLR,DRY,DAY,0,0,0
1711207,2016-10-31,17:00:00,MONDAY,Portland SW,1,SE,299.78,45.501003,-122.673936,MN,STRGHT,SB EF MARQUAM BR,9496,SB EX HOOD AVE C2,2,3228912,DRVR,23,1,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,SE,CLR,DRY,DAY,0,0,0
1711207,2016-10-31,17:00:00,MONDAY,Portland SW,1,SE,299.78,45.501003,-122.673936,MN,STRGHT,SB EF MARQUAM BR,9496,SB EX HOOD AVE C2,2,3228913,DRVR,39,1,PSNGR CAR,0,REAR,INJ,INJC,STOP,SE,CLR,DRY,DAY,0,0,0
1711207,2016-10-31,17:00:00,MONDAY,Portland SW,1,SE,299.78,45.501003,-122.673936,MN,STRGHT,SB EF MARQUAM BR,9496,SB EX HOOD AVE C2,2,3228914,DRVR,20,1,PSNGR CAR,0,REAR,INJ,NONE,STOP,SE,CLR,DRY,DAY,0,0,0
1680808,2016-11-01,15:00:00,TUESDAY,Portland N,2,S,305.39,45.576231,-122.678508,MN,STRGHT,PACIFIC HY I-5,9416,NB EX LOMBARD WB C2,6,3173593,DRVR,39,1,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,N,CLR,DRY,DAY,0,0,0
1680808,2016-11-01,15:00:00,TUESDAY,Portland N,2,S,305.39,45.576231,-122.678508,MN,STRGHT,PACIFIC HY I-5,9416,NB EX LOMBARD WB C2,6,3173594,DRVR,31,1,PSNGR CAR,0,REAR,INJ,INJC,STOP,N,CLR,DRY,DAY,0,0,0
1680808,2016-11-01,15:00:00,TUESDAY,Portland N,2,S,305.39,45.576231,-122.678508,MN,STRGHT,PACIFIC HY I-5,9416,NB EX LOMBARD WB C2,6,3173595,DRVR,27,1,PSNGR CAR,0,REAR,INJ,NONE,STOP,N,CLR,DRY,DAY,0,0,0
1680848,2016-11-02,7:00:00,WEDNESDAY,Portland SW,1,S,299,45.490114,-122.675353,MN,STRGHT,PACIFIC HY I-5,9481,SB EF HOOD AVE C2,6,3173674,DRVR,44,1,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,S,CLR,DRY,DAWN,0,0,0
1680848,2016-11-02,7:00:00,WEDNESDAY,Portland SW,1,S,299,45.490114,-122.675353,MN,STRGHT,PACIFIC HY I-5,9481,SB EF HOOD AVE C2,6,3173675,DRVR,36,2,PSNGR CAR,0,REAR,INJ,INJC,STRGHT,S,CLR,DRY,DAWN,0,0,0
1681033,2016-11-03,16:00:00,THURSDAY,Portland N,1,SE,302.67,45.539336,-122.670536,MN,STRGHT,PACIFIC HY I-5,9432,SB EX VANCOUVER C3,6,3174029,DRVR,58,1,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,SE,CLR,DRY,DAY,0,0,0
1681033,2016-11-03,16:00:00,THURSDAY,Portland N,1,SE,302.67,45.539336,-122.670536,MN,STRGHT,PACIFIC HY I-5,9432,SB EX VANCOUVER C3,6,3174030,DRVR,36,2,PSNGR CAR,0,REAR,INJ,NONE,STOP,SE,CLR,DRY,DAY,0,0,0
1681033,2016-11-03,16:00:00,THURSDAY,Portland N,1,SE,302.67,45.539336,-122.670536,MN,STRGHT,PACIFIC HY I-5,9432,SB EX VANCOUVER C3,6,3174030,PSNG,2,2,PSNGR CAR,0,REAR,INJ,NO<5,STOP,SE,CLR,DRY,DAY,0,0,0
1681033,2016-11-03,16:00:00,THURSDAY,Portland N,1,SE,302.67,45.539336,-122.670536,MN,STRGHT,PACIFIC HY I-5,9432,SB EX VANCOUVER C3,6,3174030,PSNG,4,1,PSNGR CAR,0,REAR,INJ,INJC,STOP,SE,CLR,DRY,DAY,0,0,0
1681102,2016-11-04,10:00:00,FRIDAY,Portland SE,1,CN,301.01,45.515817,-122.665833,CN,INTER,WATER AVE,9443,NB EXTO WATER AVE C6,,3174166,DRVR,39,1,PSNGR CAR,1,ANGL,INJ,NONE,STRGHT,N,CLR,DRY,DAY,0,0,0
1681102,2016-11-04,10:00:00,FRIDAY,Portland SE,1,CN,301.01,45.515817,-122.665833,CN,INTER,WATER AVE,9443,NB EXTO WATER AVE C6,,3174167,DRVR,66,2,PSNGR CAR,0,ANGL,INJ,INJC,STRGHT,E,CLR,DRY,DAY,0,0,0
1680893,2016-11-05,11:00:00,SATURDAY,Portland NE,1,S,302.28,45.534369,-122.665719,CN,INTER,NE WEIDLER ST,9434,NB EX WEIDLER C1,,3173758,DRVR,32,1,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,N,RAIN,WET,DAY,0,0,0
1680893,2016-11-05,11:00:00,SATURDAY,Portland NE,1,S,302.28,45.534369,-122.665719,CN,INTER,NE WEIDLER ST,9434,NB EX WEIDLER C1,,3173759,DRVR,36,1,PSNGR CAR,0,REAR,INJ,INJC,TURN-R,E,RAIN,WET,DAY,0,0,0
1681012,2016-11-06,13:00:00,SUNDAY,Portland N,1,S,308.04,45.613628,-122.678111,MN,BRIDGE,PACIFIC HY I-5,9458,SB EX JANTZN BCH C4,6,3173990,DRVR,36,2,PSNGR CAR,1,REAR,INJ,INJC,STRGHT,S,CLR,DRY,DAY,0,0,0
1681012,2016-11-06,13:00:00,SUNDAY,Portland N,1,S,308.04,45.613628,-122.678111,MN,BRIDGE,PACIFIC HY I-5,9458,SB EX JANTZN BCH C4,6,3173990,PSNG,34,2,PSNGR CAR,1,REAR,INJ,INJC,STRGHT,S,CLR,DRY,DAY,0,0,0
1681012,2016-11-06,13:00:00,SUNDAY,Portland N,1,S,308.04,45.613628,-122.678111,MN,BRIDGE,PACIFIC HY I-5,9458,SB EX JANTZN BCH C4,6,3173991,DRVR,59,2,PSNGR CAR,0,REAR,INJ,INJC,STOP,S,CLR,DRY,DAY,0,0,0
1681054,2016-11-06,14:00:00,SUNDAY,Portland N,1,CN,306.73,45.595022,-122.684564,CN,INTER,N VICTORY BLVD,9411,SB EF VICTORY BV C3,,3174073,DRVR,58,1,PSNGR CAR,1,TURN,INJ,INJC,STRGHT,E,CLR,DRY,DAY,0,0,0
1681054,2016-11-06,14:00:00,SUNDAY,Portland N,1,CN,306.73,45.595022,-122.684564,CN,INTER,N VICTORY BLVD,9411,SB EF VICTORY BV C3,,3174073,PSNG,57,2,PSNGR CAR,1,TURN,INJ,INJC,STRGHT,E,CLR,DRY,DAY,0,0,0
1681054,2016-11-06,14:00:00,SUNDAY,Portland N,1,CN,306.73,45.595022,-122.684564,CN,INTER,N VICTORY BLVD,9411,SB EF VICTORY BV C3,,3174074,DRVR,59,2,PSNGR CAR,0,TURN,INJ,NONE,TURN-L,SE,CLR,DRY,DAY,0,0,0
1680936,2016-11-07,16:00:00,MONDAY,Portland SE,1,NE,300.46,45.508781,-122.6677,MN,BRIDGE,MARQUAM BRIDGE,9452,SB EX MARQUAM BR,6,3173849,DRVR,20,1,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,SW,CLR,DRY,DAY,0,0,0
1680936,2016-11-07,16:00:00,MONDAY,Portland SE,1,NE,300.46,45.508781,-122.6677,MN,BRIDGE,MARQUAM BRIDGE,9452,SB EX MARQUAM BR,6,3173850,DRVR,26,1,PSNGR CAR,0,REAR,INJ,INJC,STOP,SW,CLR,DRY,DAY,0,0,0
1680936,2016-11-07,16:00:00,MONDAY,Portland SE,1,NE,300.46,45.508781,-122.6677,MN,BRIDGE,MARQUAM BRIDGE,9452,SB EX MARQUAM BR,6,3173850,PSNG,0,1,PSNGR CAR,0,REAR,INJ,INJC,STOP,SW,CLR,DRY,DAY,0,0,0
1681066,2016-11-08,8:00:00,TUESDAY,Portland N,1,NW,303.49,45.549078,-122.678753,MN,STRGHT,PACIFIC HY I-5,9430,SB EX FREMONT BR,8,3174094,DRVR,40,2,PSNGR CAR,1,REAR,INJ,INJB,STRGHT,SE,CLR,DRY,DAWN,1,0,0
1681066,2016-11-08,8:00:00,TUESDAY,Portland N,1,NW,303.49,45.549078,-122.678753,MN,STRGHT,PACIFIC HY I-5,9430,SB EX FREMONT BR,8,3174095,DRVR,23,2,PSNGR CAR,0,REAR,INJ,INJC,STRGHT,SE,CLR,DRY,DAWN,1,0,0
1681066,2016-11-08,8:00:00,TUESDAY,Portland N,1,NW,303.49,45.549078,-122.678753,MN,STRGHT,PACIFIC HY I-5,9430,SB EX FREMONT BR,8,3174096,DRVR,37,2,PSNGR CAR,0,REAR,INJ,INJC,STRGHT,SE,CLR,DRY,DAWN,1,0,0
1681425,2016-11-11,13:00:00,FRIDAY,Portland SW,1,S,299.16,45.492203,-122.674022,MN,STRGHT,PACIFIC HY I-5,9481,SB EF HOOD AVE C2,6,3174802,DRVR,24,2,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,S,CLR,DRY,DAY,0,0,0
1681425,2016-11-11,13:00:00,FRIDAY,Portland SW,1,S,299.16,45.492203,-122.674022,MN,STRGHT,PACIFIC HY I-5,9481,SB EF HOOD AVE C2,6,3174802,PSNG,18,2,PSNGR CAR,1,REAR,INJ,INJC,STRGHT,S,CLR,DRY,DAY,0,0,0
1681425,2016-11-11,13:00:00,FRIDAY,Portland SW,1,S,299.16,45.492203,-122.674022,MN,STRGHT,PACIFIC HY I-5,9481,SB EF HOOD AVE C2,6,3174803,DRVR,21,1,PSNGR CAR,0,REAR,INJ,NONE,STRGHT,S,CLR,DRY,DAY,0,0,0
1681425,2016-11-11,13:00:00,FRIDAY,Portland SW,1,S,299.16,45.492203,-122.674022,MN,STRGHT,PACIFIC HY I-5,9481,SB EF HOOD AVE C2,6,3174804,DRVR,59,1,PSNGR CAR,0,REAR,INJ,NONE,STRGHT,S,CLR,DRY,DAY,0,0,0
1681449,2016-11-11,,FRIDAY,Portland SW,1,W,300.19,45.50635,-122.672169,MN,BRIDGE,WB EF MARQUAM BR C1,9493,SB EF MARQUAM BR,6,3174849,DRVR,0,1,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,W,UNK,UNK,UNK,0,0,0
1681449,2016-11-11,,FRIDAY,Portland SW,1,W,300.19,45.50635,-122.672169,MN,BRIDGE,WB EF MARQUAM BR C1,9493,SB EF MARQUAM BR,6,3174850,DRVR,28,1,PSNGR CAR,0,REAR,INJ,INJB,STOP,W,UNK,UNK,UNK,0,0,0
1681505,2016-11-12,12:00:00,SATURDAY,Portland SE,1,S,301.32,45.520064,-122.665569,CN,STRGHT,NB EXTO BANFIELD C1,9503,EB EF MORRISN BR C5,2,3174943,DRVR,69,1,PSNGR CAR,1,REAR,INJ,INJB,STRGHT,N,RAIN,WET,DLIT,0,0,0
1681505,2016-11-12,12:00:00,SATURDAY,Portland SE,1,S,301.32,45.520064,-122.665569,CN,STRGHT,NB EXTO BANFIELD C1,9503,EB EF MORRISN BR C5,2,3174944,DRVR,76,1,PSNGR CAR,0,REAR,INJ,NONE,STOP,N,RAIN,WET,DLIT,0,0,0
1681476,2016-11-13,9:00:00,SUNDAY,Portland N,1,SE,302.36,45.535533,-122.667342,MN,STRGHT,PACIFIC HY I-5,9432,SB EX VANCOUVER C3,4,3174894,DRVR,46,1,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,SE,RAIN,WET,DAY,0,0,0
1681476,2016-11-13,9:00:00,SUNDAY,Portland N,1,SE,302.36,45.535533,-122.667342,MN,STRGHT,PACIFIC HY I-5,9432,SB EX VANCOUVER C3,4,3174895,DRVR,32,2,PSNGR CAR,0,REAR,INJ,INJC,STRGHT,SE,RAIN,WET,DAY,0,0,0
1681927,2016-11-14,11:00:00,MONDAY,Portland NE,1,N,301.94,45.529325,-122.665367,MN,STRGHT,PACIFIC HY I-5,9436,SB EX BANFIELD FY,6,3175745,DRVR,26,1,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,S,RAIN,WET,DAY,0,0,0
1681927,2016-11-14,11:00:00,MONDAY,Portland NE,1,N,301.94,45.529325,-122.665367,MN,STRGHT,PACIFIC HY I-5,9436,SB EX BANFIELD FY,6,3175746,DRVR,46,2,PSNGR CAR,0,REAR,INJ,INJC,STOP,S,RAIN,WET,DAY,0,0,0
1686485,2016-11-14,14:00:00,MONDAY,Portland N,2,N,303.84,45.553983,-122.678508,MN,STRGHT,PACIFIC HY I-5,9428,NB EX MISSOURI C1,8,3184596,DRVR,0,2,PSNGR CAR,1,SS-O,INJ,NONE,STRGHT,N,RAIN,WET,DAY,0,0,0
1686485,2016-11-14,14:00:00,MONDAY,Portland N,2,N,303.84,45.553983,-122.678508,MN,STRGHT,PACIFIC HY I-5,9428,NB EX MISSOURI C1,8,3184597,DRVR,31,2,PSNGR CAR,0,SS-O,INJ,INJC,STRGHT,N,RAIN,WET,DAY,0,0,0
1681862,2016-11-14,17:00:00,MONDAY,Portland SE,1,S,301.05,45.516994,-122.667236,MN,STRGHT,PACIFIC HY I-5,9439,SB ENFR BANFIELD C2,6,3175626,DRVR,44,2,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,S,RAIN,WET,DLIT,0,0,0
1681862,2016-11-14,17:00:00,MONDAY,Portland SE,1,S,301.05,45.516994,-122.667236,MN,STRGHT,PACIFIC HY I-5,9439,SB ENFR BANFIELD C2,6,3175627,DRVR,28,2,PSNGR CAR,0,REAR,INJ,INJC,STOP,S,RAIN,WET,DLIT,0,0,0
1681862,2016-11-14,17:00:00,MONDAY,Portland SE,1,S,301.05,45.516994,-122.667236,MN,STRGHT,PACIFIC HY I-5,9439,SB ENFR BANFIELD C2,6,3175628,DRVR,46,1,PSNGR CAR,0,REAR,INJ,NONE,STOP,S,RAIN,WET,DLIT,0,0,0
1681862,2016-11-14,17:00:00,MONDAY,Portland SE,1,S,301.05,45.516994,-122.667236,MN,STRGHT,PACIFIC HY I-5,9439,SB ENFR BANFIELD C2,6,3175629,DRVR,39,2,PSNGR CAR,0,REAR,INJ,NONE,STOP,S,RAIN,WET,DLIT,0,0,0
1681679,2016-11-16,10:00:00,WEDNESDAY,Portland N,1,S,304.7,45.566686,-122.678708,MN,STRGHT,PACIFIC HY I-5,9421,SB EF PTLD BLVD C4,6,3175276,DRVR,27,1,PSNGR CAR,1,REAR,INJ,INJC,STRGHT,S,RAIN,WET,DAY,0,0,0
1681679,2016-11-16,10:00:00,WEDNESDAY,Portland N,1,S,304.7,45.566686,-122.678708,MN,STRGHT,PACIFIC HY I-5,9421,SB EF PTLD BLVD C4,6,3175277,DRVR,27,1,PSNGR CAR,0,REAR,INJ,INJC,STOP,S,RAIN,WET,DAY,0,0,0
1684463,2016-11-17,13:00:00,THURSDAY,Portland N,1,SW,305.44,45.577225,-122.6775,CN,INTER,NB EX LOMBARD EB C1,1432,N LOMBARD ST,,3180710,DRVR,19,1,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,NE,CLR,DRY,DAY,0,0,0
1684463,2016-11-17,13:00:00,THURSDAY,Portland N,1,SW,305.44,45.577225,-122.6775,CN,INTER,NB EX LOMBARD EB C1,1432,N LOMBARD ST,,3180711,DRVR,57,1,PSNGR CAR,0,REAR,INJ,INJC,STOP,NE,CLR,DRY,DAY,0,0,0
1682205,2016-11-17,14:00:00,THURSDAY,Portland SW,1,S,299.53,45.497369,-122.673486,MN,STRGHT,PACIFIC HY I-5,9493,SB EF MARQUAM BR,6,3176278,DRVR,35,2,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,S,CLR,DRY,DAY,0,0,0
1682205,2016-11-17,14:00:00,THURSDAY,Portland SW,1,S,299.53,45.497369,-122.673486,MN,STRGHT,PACIFIC HY I-5,9493,SB EF MARQUAM BR,6,3176279,DRVR,42,2,PSNGR CAR,0,REAR,INJ,INJC,STOP,S,CLR,DRY,DAY,0,0,0
1686409,2016-11-19,18:00:00,SATURDAY,Portland N,1,NE,303.04,45.543356,-122.674058,CN,BRIDGE,NB EX FREMONT BR C1,322,PACIFIC HY I-5,2,3184452,DRVR,18,2,PSNGR CAR,1,FIX,INJ,INJC,STRGHT,NE,RAIN,WET,DLIT,1,0,0
1682384,2016-11-21,14:00:00,MONDAY,Portland N,2,N,306.43,45.591383,-122.682308,MN,STRGHT,PACIFIC HY I-5,9412,NB EX VICTORY BV C1,6,3176629,DRVR,62,2,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,N,CLR,DRY,DAY,0,0,0
1682384,2016-11-21,14:00:00,MONDAY,Portland N,2,N,306.43,45.591383,-122.682308,MN,STRGHT,PACIFIC HY I-5,9412,NB EX VICTORY BV C1,6,3176630,DRVR,44,1,PSNGR CAR,0,REAR,INJ,NONE,STOP,N,CLR,DRY,DAY,0,0,0
1682384,2016-11-21,14:00:00,MONDAY,Portland N,2,N,306.43,45.591383,-122.682308,MN,STRGHT,PACIFIC HY I-5,9412,NB EX VICTORY BV C1,6,3176630,PSNG,44,2,PSNGR CAR,0,REAR,INJ,INJC,STOP,N,CLR,DRY,DAY,0,0,0
1682248,2016-11-21,15:00:00,MONDAY,Portland NE,1,N,301.92,45.528903,-122.665375,MN,BRIDGE,PACIFIC HY I-5,9436,SB EX BANFIELD FY,6,3176361,DRVR,31,1,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,S,CLR,DRY,DAY,0,0,0
1682248,2016-11-21,15:00:00,MONDAY,Portland NE,1,N,301.92,45.528903,-122.665375,MN,BRIDGE,PACIFIC HY I-5,9436,SB EX BANFIELD FY,6,3176362,DRVR,30,2,PSNGR CAR,0,REAR,INJ,INJC,STOP,S,CLR,DRY,DAY,0,0,0
1682248,2016-11-21,15:00:00,MONDAY,Portland NE,1,N,301.92,45.528903,-122.665375,MN,BRIDGE,PACIFIC HY I-5,9436,SB EX BANFIELD FY,6,3176363,DRVR,44,1,PSNGR CAR,0,REAR,INJ,NONE,STRGHT,S,CLR,DRY,DAY,0,0,0
1682188,2016-11-22,15:00:00,TUESDAY,Portland NE,1,CN,302.28,45.534369,-122.665719,CN,INTER,NE WEIDLER ST,9434,NB EX WEIDLER C1,,3176245,DRVR,36,2,PSNGR CAR,1,ANGL,INJ,INJC,STRGHT,N,RAIN,WET,DAY,0,0,0
1682188,2016-11-22,15:00:00,TUESDAY,Portland NE,1,CN,302.28,45.534369,-122.665719,CN,INTER,NE WEIDLER ST,9434,NB EX WEIDLER C1,,3176246,DRVR,63,2,PSNGR CAR,0,ANGL,INJ,INJB,STRGHT,E,RAIN,WET,DAY,0,0,0
1682196,2016-11-22,16:00:00,TUESDAY,Portland N,1,S,307.74,45.609531,-122.680386,MN,STRGHT,PACIFIC HY I-5,9459,SB EF JANTZN BCH C5,8,3176260,DRVR,40,2,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,S,RAIN,WET,DUSK,0,0,0
1682196,2016-11-22,16:00:00,TUESDAY,Portland N,1,S,307.74,45.609531,-122.680386,MN,STRGHT,PACIFIC HY I-5,9459,SB EF JANTZN BCH C5,8,3176261,DRVR,40,2,PSNGR CAR,0,REAR,INJ,INJC,STOP,S,RAIN,WET,DUSK,0,0,0
1682051,2016-11-23,0:00:00,WEDNESDAY,Portland Bridges,2,NE,300.35,45.507778,-122.669436,MN,BRIDGE,MARQUAM BRIDGE,9551,WB EF MARQUAM BR C1,6,3175988,DRVR,0,9,UNKNOWN,1,REAR,INJ,NONE,STRGHT,NE,CLR,DRY,DAY,0,0,0
1682051,2016-11-23,0:00:00,WEDNESDAY,Portland Bridges,2,NE,300.35,45.507778,-122.669436,MN,BRIDGE,MARQUAM BRIDGE,9551,WB EF MARQUAM BR C1,6,3175989,DRVR,24,2,PSNGR CAR,0,REAR,INJ,INJC,STOP,NE,CLR,DRY,DAY,0,0,0
1682391,2016-11-23,0:00:00,WEDNESDAY,Portland N,2,N,305.92,45.583986,-122.6791,MN,BRIDGE,PACIFIC HY I-5,9414,NB EX COL BLVD C1,6,3176644,DRVR,50,1,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,N,CLR,DRY,DAY,0,0,0
1682391,2016-11-23,0:00:00,WEDNESDAY,Portland N,2,N,305.92,45.583986,-122.6791,MN,BRIDGE,PACIFIC HY I-5,9414,NB EX COL BLVD C1,6,3176645,DRVR,53,2,PSNGR CAR,0,REAR,INJ,NONE,STOP,N,CLR,DRY,DAY,0,0,0
1682391,2016-11-23,0:00:00,WEDNESDAY,Portland N,2,N,305.92,45.583986,-122.6791,MN,BRIDGE,PACIFIC HY I-5,9414,NB EX COL BLVD C1,6,3176645,PSNG,56,2,PSNGR CAR,0,REAR,INJ,INJC,STOP,N,CLR,DRY,DAY,0,0,0
1682496,2016-11-23,7:00:00,WEDNESDAY,Portland Bridges,2,NE,300.29,45.507261,-122.670328,MN,BRIDGE,MARQUAM BRIDGE,9551,WB EF MARQUAM BR C1,8,3176853,DRVR,22,1,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,NE,RAIN,WET,DAWN,0,0,0
1682496,2016-11-23,7:00:00,WEDNESDAY,Portland Bridges,2,NE,300.29,45.507261,-122.670328,MN,BRIDGE,MARQUAM BRIDGE,9551,WB EF MARQUAM BR C1,8,3176854,DRVR,43,1,PSNGR CAR,0,REAR,INJ,INJC,STOP,NE,RAIN,WET,DAWN,0,0,0
1682438,2016-11-23,11:00:00,WEDNESDAY,Portland N,1,NW,302.7,45.5397,-122.670836,MN,STRGHT,PACIFIC HY I-5,9432,SB EX VANCOUVER C3,8,3176736,DRVR,27,1,SEMI TOW,1,REAR,INJ,INJC,STRGHT,SE,RAIN,WET,DAY,0,0,0
1682438,2016-11-23,11:00:00,WEDNESDAY,Portland N,1,NW,302.7,45.5397,-122.670836,MN,STRGHT,PACIFIC HY I-5,9432,SB EX VANCOUVER C3,8,3176737,DRVR,52,1,TRUCK,0,REAR,INJ,NONE,STOP,SE,RAIN,WET,DAY,0,0,0
